,test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant,GO term
5320,XLOC_005156,XLOC_005156,tW(CCA)M,XIII:379302-379408,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5321,XLOC_005157,XLOC_005157,"STB2,YMR052C-A",XIII:379585-382898,NI,I,OK,11.0207,11.8983,0.110535,0.0605803,0.9342,0.979664,no,
5322,XLOC_005158,XLOC_005158,BUB2,XIII:386100-387021,NI,I,OK,21.45,21.8539,0.0269126,0.037170800000000004,0.96195,0.979664,no,
5323,XLOC_005159,XLOC_005159,AAC1,XIII:387314-388244,NI,I,NOTEST,7.942060000000001,9.42066,0.246315,0.0,1.0,1.0,no,
5324,XLOC_005160,XLOC_005160,YMR057C,XIII:388358-388730,NI,I,NOTEST,3.6480699999999997,6.14007,0.7511220000000001,0.0,1.0,1.0,no,
5325,XLOC_005161,XLOC_005161,SAM37,XIII:391531-392515,NI,I,OK,12.085999999999999,13.905999999999999,0.202362,0.218705,0.76545,0.961082,no,
5326,XLOC_005162,XLOC_005162,ARG7,XIII:395053-396379,NI,I,OK,156.437,60.7519,-1.36458,-2.49421,0.0014,0.0670328,no,catalytic activity
5327,XLOC_005163,XLOC_005163,UBX4,XIII:404322-405573,NI,I,OK,8.108310000000001,8.83202,0.12334300000000001,0.131159,0.85445,0.971607,no,
5328,XLOC_005164,XLOC_005164,TVP18,XIII:410761-411265,NI,I,OK,49.7517,39.5758,-0.330124,-0.42915299999999995,0.5472,0.900739,no,
5329,XLOC_005165,XLOC_005165,IRC21,XIII:412267-412873,NI,I,OK,62.4246,29.1233,-1.09994,-1.4943600000000001,0.07235,0.5410229999999999,no,
5330,XLOC_005166,XLOC_005166,SDD2,XIII:413035-413473,NI,I,OK,169.628,206.38299999999998,0.28294899999999995,0.47947399999999996,0.5258,0.8977280000000001,no,
5331,XLOC_005167,XLOC_005167,YMR075C-A,XIII:413981-416053,NI,I,NOTEST,0.0,6.30492,inf,0.0,1.0,1.0,no,
5332,XLOC_005168,XLOC_005168,PDS5,XIII:416195-420029,NI,I,NOTEST,0.484308,0.290722,-0.7362810000000001,0.0,1.0,1.0,no,
5333,XLOC_005169,XLOC_005169,tV(AAC)M2,XIII:420587-420661,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5334,XLOC_005170,XLOC_005170,VPS20,XIII:420828-422223,NI,I,OK,16.9078,7.71258,-1.1324,-1.11714,0.1209,0.651019,no,
5335,XLOC_005171,XLOC_005171,CTF18,XIII:422502-424728,NI,I,NOTEST,3.3798199999999996,1.11964,-1.59392,0.0,1.0,1.0,no,
5336,XLOC_005172,XLOC_005172,NAM7,XIII:426711-429627,NI,I,NOTEST,6.49958,5.68205,-0.193935,0.0,1.0,1.0,no,
5337,XLOC_005173,XLOC_005173,ISF1,XIII:430078-431095,NI,I,NOTEST,3.37083,4.8270599999999995,0.51804,0.0,1.0,1.0,no,
5338,XLOC_005174,XLOC_005174,YMR082C,XIII:431768-432125,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5339,XLOC_005175,XLOC_005175,YMR086C-A,XIII:439207-442364,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5340,XLOC_005176,XLOC_005176,VBA1,XIII:442526-445233,NI,I,OK,17.199,13.3413,-0.366421,-0.609913,0.4625,0.885022,no,
5341,XLOC_005177,XLOC_005177,YTA12,XIII:445608-448086,NI,I,NOTEST,2.44234,5.13296,1.0715299999999999,0.0,1.0,1.0,no,
5342,XLOC_005178,XLOC_005178,NPL6,XIII:450057-451365,NI,I,NOTEST,4.7188,4.81131,0.0280084,0.0,1.0,1.0,no,
5343,XLOC_005179,XLOC_005179,AIP1,XIII:451631-453479,NI,I,OK,26.1131,31.5389,0.272359,0.518662,0.52125,0.897433,no,
5344,XLOC_005180,XLOC_005180,SNO1,XIII:457284-457959,NI,I,OK,74.1692,15.6554,-2.24416,-2.66605,0.0083,0.203255,no,
5345,XLOC_005181,XLOC_005181,MTG1,XIII:459423-460527,NI,I,NOTEST,6.3945300000000005,1.7142099999999998,-1.8992900000000001,0.0,1.0,1.0,no,
5346,XLOC_005182,XLOC_005182,ATP25,XIII:460770-462609,NI,I,NOTEST,2.1459,2.8883900000000002,0.42868100000000003,0.0,1.0,1.0,no,
5347,XLOC_005183,XLOC_005183,YMR099C,XIII:463933-464827,NI,I,OK,55.67100000000001,53.4121,-0.0597582,-0.102161,0.8967,0.978844,no,
5348,XLOC_005184,XLOC_005184,SRT1,XIII:468444-469476,NI,I,NOTEST,0.6943010000000001,1.6305100000000001,1.23169,0.0,1.0,1.0,no,
5349,XLOC_005185,XLOC_005185,YMR102C,XIII:469847-472352,NI,I,NOTEST,5.72074,3.4963,-0.7103729999999999,0.0,1.0,1.0,no,
5350,XLOC_005186,XLOC_005186,YMR103C,XIII:472901-473264,NI,I,OK,29.9244,14.0924,-1.0864,-0.910374,0.34295,0.829701,no,
5351,XLOC_005187,XLOC_005187,YPK2,XIII:473419-475453,NI,I,OK,24.7267,25.7199,0.0568165,0.100762,0.8918,0.978844,no,
5352,XLOC_005188,XLOC_005188,PGM2,XIII:475896-477606,NI,I,OK,11.6359,11.142999999999999,-0.062447300000000004,-0.0897156,0.8991,0.978844,no,catalytic activity
5353,XLOC_005189,XLOC_005189,YKU80,XIII:478300-480190,NI,I,NOTEST,1.42594,1.80728,0.341914,0.0,1.0,1.0,no,
5354,XLOC_005190,XLOC_005190,tK(CUU)M,XIII:480620-480693,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5355,XLOC_005191,XLOC_005191,HFD1,XIII:490393-491992,NI,I,OK,27.7518,25.1006,-0.144862,-0.23593000000000003,0.73345,0.9533659999999999,no,
5356,XLOC_005192,XLOC_005192,YMR111C,XIII:492403-493792,NI,I,NOTEST,1.77157,2.56029,0.531276,0.0,1.0,1.0,no,
5357,XLOC_005193,XLOC_005193,MED11,XIII:494099-494495,NI,I,NOTEST,6.927339999999999,7.2365,0.0629922,0.0,1.0,1.0,no,
5358,XLOC_005194,XLOC_005194,YMR114C,XIII:496342-497449,NI,I,NOTEST,11.4938,5.836930000000001,-0.9775780000000001,0.0,1.0,1.0,no,
5359,XLOC_005195,XLOC_005195,ASC1,XIII:499455-500688,NI,I,OK,378.69,681.6060000000001,0.847922,1.4005299999999998,0.07215,0.5410229999999999,no,
5360,XLOC_005196,XLOC_005196,SNR24,XIII:499455-500688,NI,I,OK,19367.5,451.855,-5.42163,-3.84896,0.2111,0.769278,no,
5361,XLOC_005197,XLOC_005197,SPC24,XIII:501249-501891,NI,I,NOTEST,8.44667,8.70997,0.0442849,0.0,1.0,1.0,no,
5362,XLOC_005198,XLOC_005198,SHH3,XIII:502143-502734,NI,I,OK,21.1763,28.9631,0.451762,0.566361,0.4451,0.879597,no,
5363,XLOC_005199,XLOC_005199,ADE17,XIII:507501-509280,NI,I,OK,238.535,132.315,-0.8502290000000001,-1.6462900000000003,0.0291,0.406484,no,
5364,XLOC_005200,XLOC_005200,RPL15B,XIII:509733-510348,NI,I,OK,36.7674,61.8474,0.750286,1.10232,0.17455,0.739016,no,
5365,XLOC_005201,XLOC_005201,YMR122C,XIII:510700-511075,NI,I,NOTEST,0.0,2.9058200000000003,inf,0.0,1.0,1.0,no,
5366,XLOC_005202,XLOC_005202,DLT1,XIII:520760-521789,NI,I,OK,10.0359,4.801769999999999,-1.0635299999999999,-0.9076879999999999,0.1951,0.7568090000000001,no,
5367,XLOC_005203,XLOC_005203,SAS2,XIII:522328-523345,NI,I,OK,13.4644,13.9131,0.0472951,0.0539322,0.9454,0.979664,no,
5368,XLOC_005204,XLOC_005204,RRB1,XIII:533162-534698,NI,I,OK,23.7934,22.3216,-0.09212569999999999,-0.159114,0.8449,0.971607,no,
5369,XLOC_005205,XLOC_005205,JLP2,XIII:534943-535570,NI,I,NOTEST,2.6713299999999998,2.94086,0.138679,0.0,1.0,1.0,no,
5370,XLOC_005206,XLOC_005206,GID8,XIII:538688-540444,NI,I,OK,12.1175,8.26726,-0.551609,-0.712622,0.39035,0.860218,no,
5371,XLOC_005207,XLOC_005207,PSO2,XIII:542977-544963,NI,I,NOTEST,0.288503,0.0,-inf,0.0,1.0,1.0,no,
5372,XLOC_005208,XLOC_005208,YMR141C,XIII:549735-550044,NI,I,NOTEST,7.43991,0.0,-inf,0.0,1.0,1.0,no,
5373,XLOC_005209,XLOC_005209,RPL13B,XIII:550090-551207,NI,I,OK,504.42900000000003,555.086,0.138058,0.266365,0.72465,0.9504,no,
5374,XLOC_005210,XLOC_005210,NDE1,XIII:554792-556475,NI,I,OK,20.1325,20.8642,0.0515036,0.0804478,0.9146,0.979073,no,
5375,XLOC_005211,XLOC_005211,TIF34,XIII:557480-558524,NI,I,OK,65.3566,66.6665,0.028629500000000002,0.0535173,0.94585,0.979664,no,
5376,XLOC_005212,XLOC_005212,IMP1,XIII:559140-562943,NI,I,OK,35.8599,14.8349,-1.2733700000000001,-0.688471,0.3545,0.838406,no,
5377,XLOC_005213,XLOC_005213,YMR153C-A,XIII:564434-565909,NI,I,OK,3.20716,10.9284,1.76872,0.650181,0.4429,0.879597,no,
5378,XLOC_005214,XLOC_005214,RIM13,XIII:565998-568182,NI,I,NOTEST,0.245585,1.1727299999999998,2.25557,0.0,1.0,1.0,no,
5379,XLOC_005215,XLOC_005215,TPP1,XIII:570299-571016,NI,I,OK,11.6145,9.08102,-0.354996,-0.333363,0.68995,0.942989,no,
5380,XLOC_005216,XLOC_005216,AIM36,XIII:571276-572044,NI,I,OK,47.0193,44.7949,-0.06991649999999999,-0.103068,0.88705,0.978844,no,
5381,XLOC_005217,XLOC_005217,EMT4,XIII:572882-572955,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5382,XLOC_005218,XLOC_005218,YMR158C-A,XIII:573193-573331,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5383,XLOC_005219,XLOC_005219,ATG16,XIII:574470-574928,NI,I,NOTEST,2.5658,0.0,-inf,0.0,1.0,1.0,no,
5384,XLOC_005220,XLOC_005220,DNF3,XIII:578950-583921,NI,I,NOTEST,1.1877799999999998,1.19286,0.006153499999999999,0.0,1.0,1.0,no,
5385,XLOC_005221,XLOC_005221,INP2,XIII:584270-586388,NI,I,NOTEST,2.71949,0.40483800000000003,-2.74792,0.0,1.0,1.0,no,
5386,XLOC_005222,XLOC_005222,tV(AAC)M3,XIII:586635-586709,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5387,XLOC_005223,XLOC_005223,MSS11,XIII:587273-589550,NI,I,NOTEST,0.6004430000000001,0.502711,-0.256298,0.0,1.0,1.0,no,
5388,XLOC_005224,XLOC_005224,PAH1,XIII:590039-592628,NI,I,NOTEST,1.2604899999999999,1.7259099999999998,0.453379,0.0,1.0,1.0,no,
5389,XLOC_005225,XLOC_005225,MME1,XIII:593366-594473,NI,I,NOTEST,6.9000699999999995,1.24983,-2.46488,0.0,1.0,1.0,no,
5390,XLOC_005226,XLOC_005226,CEP3,XIII:597331-599158,NI,I,NOTEST,0.9759030000000001,0.930098,-0.0693544,0.0,1.0,1.0,no,
5391,XLOC_005227,XLOC_005227,ALD3,XIII:599351-600872,NI,I,NOTEST,1.5334,2.4929,0.701088,0.0,1.0,1.0,no,
5392,XLOC_005228,XLOC_005228,ALD2,XIII:601561-603082,NI,I,NOTEST,3.7388199999999996,3.6308199999999995,-0.042288900000000004,0.0,1.0,1.0,no,
5393,XLOC_005229,XLOC_005229,EAR1,XIII:603867-605520,NI,I,NOTEST,8.51507,6.59892,-0.367787,0.0,1.0,1.0,no,
5394,XLOC_005230,XLOC_005230,YMR172C-A,XIII:605980-608211,NI,I,NOTEST,7.0836,0.0,-inf,0.0,1.0,1.0,no,
5395,XLOC_005231,XLOC_005231,PAI3,XIII:610158-610365,NI,I,OK,40.0515,59.4725,0.570364,0.284119,0.76945,0.9623370000000001,no,
5396,XLOC_005232,XLOC_005232,CTL1,XIII:622250-623213,NI,I,OK,16.5102,9.24372,-0.836816,-0.9166340000000001,0.21475,0.769278,no,
5397,XLOC_005233,XLOC_005233,YMR181C,XIII:623469-624403,NI,I,OK,41.0306,42.9757,0.0668202,0.09132689999999999,0.90255,0.978844,no,
5398,XLOC_005234,XLOC_005234,RGM1,XIII:624531-625167,NI,I,OK,3.20074,10.3087,1.6873900000000002,0.741743,0.24435,0.770695,no,
5399,XLOC_005235,XLOC_005235,SSO2,XIII:626920-627808,NI,I,NOTEST,9.15054,10.4559,0.19239,0.0,1.0,1.0,no,
5400,XLOC_005236,XLOC_005236,YMR187C,XIII:634688-635984,NI,I,NOTEST,5.27707,4.52974,-0.220309,0.0,1.0,1.0,no,
5401,XLOC_005237,XLOC_005237,MRPS17,XIII:636290-637004,NI,I,OK,27.1433,27.4939,0.0185178,0.0254591,0.95755,0.979664,no,
5402,XLOC_005238,XLOC_005238,SGS1,XIII:640914-645258,NI,I,NOTEST,0.399947,0.457319,0.193391,0.0,1.0,1.0,no,
5403,XLOC_005239,XLOC_005239,YMR193C-A,XIII:651071-652105,NI,I,OK,18.3876,9.25312,-0.9907229999999999,-0.410112,0.71895,0.948392,no,
5404,XLOC_005240,XLOC_005240,RPL36A,XIII:651071-652105,NI,I,OK,114.301,61.4742,-0.8947879999999999,-0.627969,0.4083,0.865906,no,
5405,XLOC_005241,XLOC_005241,CMC4,XIII:652593-652887,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5406,XLOC_005242,XLOC_005242,YMR194C-A,XIII:652911-653136,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5407,XLOC_005243,XLOC_005243,VTI1,XIII:658544-659198,NI,I,OK,5.89984,13.6947,1.2148700000000001,0.939759,0.2797,0.7937489999999999,no,
5408,XLOC_005244,XLOC_005244,RAD14,XIII:665844-667044,NI,I,NOTEST,2.31491,4.282780000000001,0.887592,0.0,1.0,1.0,no,
5409,XLOC_005245,XLOC_005245,RNA170,XIII:667287-667456,NI,I,NOTEST,44.3754,0.0,-inf,0.0,1.0,1.0,no,
5410,XLOC_005246,XLOC_005246,INP1,XIII:670062-671325,NI,I,NOTEST,1.7667400000000002,1.7593599999999998,-0.00603804,0.0,1.0,1.0,no,
5411,XLOC_005247,XLOC_005247,PFK2,XIII:671886-674766,NI,I,OK,29.3208,36.8373,0.329244,0.6104539999999999,0.3973,0.864052,no,
5412,XLOC_005248,XLOC_005248,HFA1,XIII:677192-683564,NI,I,NOTEST,1.37372,0.47022600000000003,-1.54667,0.0,1.0,1.0,no,
5413,XLOC_005249,XLOC_005249,YMR209C,XIII:685910-687284,NI,I,NOTEST,9.01576,6.603280000000001,-0.449266,0.0,1.0,1.0,no,
5414,XLOC_005250,XLOC_005250,EFR3,XIII:690694-693043,NI,I,NOTEST,5.06095,1.87083,-1.43573,0.0,1.0,1.0,no,
5415,XLOC_005251,XLOC_005251,SKY1,XIII:698810-701039,NI,I,OK,10.6456,8.26812,-0.364629,-0.54215,0.44775,0.879597,no,
5416,XLOC_005252,XLOC_005252,TRS130,XIII:703578-706887,NI,I,NOTEST,1.1270200000000001,1.20367,0.0949228,0.0,1.0,1.0,no,
5417,XLOC_005253,XLOC_005253,FMP42,XIII:713930-715445,NI,I,OK,30.1951,27.5414,-0.132715,-0.207312,0.77265,0.9627110000000001,no,
5418,XLOC_005254,XLOC_005254,FSH2,XIII:715637-716309,NI,I,OK,18.3996,26.4963,0.5261170000000001,0.587967,0.4042,0.865906,no,
5419,XLOC_005255,XLOC_005255,MRE11,XIII:718574-720653,NI,I,NOTEST,0.9213819999999999,2.92633,1.6672200000000001,0.0,1.0,1.0,no,
5420,XLOC_005256,XLOC_005256,MRPL44,XIII:720959-721403,NI,I,OK,25.1873,20.6834,-0.284223,-0.144919,0.84035,0.971607,no,
5421,XLOC_005257,XLOC_005257,YMR226C,XIII:721592-722396,NI,I,OK,42.6887,48.2318,0.17613199999999998,0.279975,0.70715,0.946802,no,
5422,XLOC_005258,XLOC_005258,TAF7,XIII:722612-724385,NI,I,NOTEST,0.0,0.499575,inf,0.0,1.0,1.0,no,
5423,XLOC_005259,XLOC_005259,RRP5,XIII:725933-731123,NI,I,NOTEST,2.79265,1.90355,-0.5529390000000001,0.0,1.0,1.0,no,
5424,XLOC_005260,XLOC_005260,RNA1,XIII:741511-742735,NI,I,OK,9.66441,4.8697099999999995,-0.9888459999999999,-1.0395,0.24425,0.770695,no,
5425,XLOC_005261,XLOC_005261,tR(UCU)M1,XIII:747891-747963,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5426,XLOC_005262,XLOC_005262,RNT1,XIII:748261-749677,NI,I,NOTEST,6.261340000000001,3.39785,-0.8818469999999999,0.0,1.0,1.0,no,
5427,XLOC_005263,XLOC_005263,CUS1,XIII:749929-751240,NI,I,NOTEST,4.82111,6.50035,0.43115299999999995,0.0,1.0,1.0,no,
5428,XLOC_005264,XLOC_005264,RPL20A,XIII:753109-754386,NI,I,OK,414.67400000000004,574.863,0.471239,0.8568979999999999,0.24385,0.770695,no,
5429,XLOC_005265,XLOC_005265,ZRC1,XIII:754837-756166,NI,I,OK,81.0076,82.0546,0.018527900000000003,0.0339352,0.96075,0.979664,no,
5430,XLOC_005266,XLOC_005266,COA6,XIII:758516-759183,NI,I,OK,43.8667,31.147,-0.494033,-0.284144,0.6864,0.941836,no,
5431,XLOC_005267,XLOC_005267,SNR86,XIII:762109-763113,NI,I,OK,1234.9,864.8580000000001,-0.513863,-0.652087,0.3677,0.846792,no,
5432,XLOC_005268,XLOC_005268,RKR1,XIII:763350-768039,NI,I,NOTEST,3.5952699999999997,2.06778,-0.798018,0.0,1.0,1.0,no,
5433,XLOC_005269,XLOC_005269,tA(AGC)M2,XIII:768368-768441,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5434,XLOC_005270,XLOC_005270,"YMR252C,YMR253C,YMR254C",XIII:772914-779169,NI,I,OK,52.7914,39.4863,-0.41895200000000005,-0.48217299999999996,0.3665,0.845242,no,
5435,XLOC_005271,XLOC_005271,COX7,XIII:772914-779169,NI,I,OK,115.204,97.9773,-0.23366900000000002,-0.12432,0.84285,0.971607,no,
5436,XLOC_005272,XLOC_005272,PET111,XIII:779628-782031,NI,I,NOTEST,1.23561,0.341283,-1.8561900000000002,0.0,1.0,1.0,no,
5437,XLOC_005273,XLOC_005273,ROY1,XIII:782619-784281,NI,I,OK,14.0975,7.94072,-0.828101,-1.11773,0.1263,0.66201,no,
5438,XLOC_005274,XLOC_005274,TRM732,XIII:784620-788883,NI,I,NOTEST,4.33787,1.7143099999999998,-1.33936,0.0,1.0,1.0,no,
5439,XLOC_005275,XLOC_005275,TIF11,XIII:789377-789839,NI,I,OK,175.82,154.843,-0.183291,-0.32961,0.65335,0.934077,no,
5440,XLOC_005276,XLOC_005276,TPS3,XIII:790204-793369,NI,I,NOTEST,4.2626800000000005,3.09916,-0.45988500000000004,0.0,1.0,1.0,no,
5441,XLOC_005277,XLOC_005277,YMR265C,XIII:796539-797925,NI,I,OK,11.8673,15.659,0.400001,0.546354,0.4738,0.8903700000000001,no,
5442,XLOC_005278,XLOC_005278,PRP24,XIII:802887-804222,NI,I,NOTEST,1.9207900000000002,1.30365,-0.5591430000000001,0.0,1.0,1.0,no,
5443,XLOC_005279,XLOC_005279,RRN9,XIII:805325-806423,NI,I,NOTEST,1.3859700000000001,3.16078,1.1893799999999999,0.0,1.0,1.0,no,
5444,XLOC_005280,XLOC_005280,URA10,XIII:806864-807548,NI,I,OK,29.3374,19.7717,-0.569299,-0.721256,0.30445,0.8071699999999999,no,
5445,XLOC_005281,XLOC_005281,CDC65,XIII:808245-808317,NI,I,OK,2012.7,1773.34,-0.18266300000000002,-0.122277,0.86485,0.971607,no,
5446,XLOC_005282,XLOC_005282,SCS7,XIII:809622-810777,NI,I,OK,47.663000000000004,60.7943,0.351067,0.590063,0.4171,0.869433,no,
5447,XLOC_005283,XLOC_005283,ZDS1,XIII:811232-813980,NI,I,NOTEST,0.80092,2.10265,1.39248,0.0,1.0,1.0,no,
5448,XLOC_005284,XLOC_005284,RCE1,XIII:814363-815311,NI,I,OK,13.2386,14.4225,0.123578,0.155647,0.84775,0.971607,no,
5449,XLOC_005285,XLOC_005285,BUL1,XIII:815650-818581,NI,I,NOTEST,2.07888,2.50547,0.269277,0.0,1.0,1.0,no,
5450,XLOC_005286,XLOC_005286,YMR279C,XIII:824728-826351,NI,I,NOTEST,0.513261,0.9709899999999999,0.9197629999999999,0.0,1.0,1.0,no,
5451,XLOC_005287,XLOC_005287,CAT8,XIII:827027-831329,NI,I,NOTEST,1.50623,0.6274310000000001,-1.2634100000000001,0.0,1.0,1.0,no,
5452,XLOC_005288,XLOC_005288,AEP2,XIII:833355-835098,NI,I,NOTEST,5.53833,2.79572,-0.986231,0.0,1.0,1.0,no,
5453,XLOC_005289,XLOC_005289,RIT1,XIII:835325-836867,NI,I,NOTEST,3.95459,3.2166900000000003,-0.297952,0.0,1.0,1.0,no,
5454,XLOC_005290,XLOC_005290,NGL2,XIII:840143-841691,NI,I,NOTEST,9.79227,6.85783,-0.513891,0.0,1.0,1.0,no,
5455,XLOC_005291,XLOC_005291,DSS1,XIII:842435-845345,NI,I,NOTEST,1.5216,0.954628,-0.672583,0.0,1.0,1.0,no,
5456,XLOC_005292,XLOC_005292,HAS1,XIII:850073-851769,NI,I,NOTEST,8.96981,6.941389999999999,-0.369852,0.0,1.0,1.0,no,
5457,XLOC_005293,XLOC_005293,HER2,XIII:855398-856793,NI,I,OK,12.244000000000002,7.2815199999999995,-0.749763,-0.926298,0.21865,0.769278,no,
5458,XLOC_005294,XLOC_005294,YMR295C,XIII:858208-858890,NI,I,OK,188.252,233.965,0.313625,0.576483,0.4425,0.879597,no,
5459,XLOC_005295,XLOC_005295,LCB1,XIII:859214-860891,NI,I,NOTEST,8.08457,7.8044,-0.050884500000000006,0.0,1.0,1.0,no,
5460,XLOC_005296,XLOC_005296,DYN3,XIII:864411-865350,NI,I,OK,18.048,17.0281,-0.0839219,-0.10853099999999999,0.8769,0.975076,no,
5461,XLOC_005297,XLOC_005297,ADE4,XIII:865558-867091,NI,I,OK,42.8247,25.6181,-0.741283,-1.2683200000000001,0.0821,0.5676220000000001,no,
5462,XLOC_005298,XLOC_005298,ATM1,XIII:867554-869627,NI,I,OK,4.65752,10.9297,1.23063,1.48606,0.05375,0.502061,no,
5463,XLOC_005299,XLOC_005299,YME2,XIII:870072-872625,NI,I,NOTEST,4.44158,4.10269,-0.114503,0.0,1.0,1.0,no,
5464,XLOC_005300,XLOC_005300,ADH2,XIII:873290-874337,NI,I,OK,5.9858199999999995,14.8493,1.31077,1.1393,0.1107,0.636426,no,
5465,XLOC_005301,XLOC_005301,"SCW10,YMR304C-A",XIII:878779-880232,NI,I,OK,77.0908,200.074,1.37591,2.39088,0.00115,0.0585587,no,
5466,XLOC_005302,XLOC_005302,YMR306C-A,XIII:881158-886572,NI,I,NOTEST,7.565,7.76348,0.03736230000000001,0.0,1.0,1.0,no,
5467,XLOC_005303,XLOC_005303,YMR307C-A,XIII:887002-888682,NI,I,OK,53.3307,83.1161,0.640162,0.128376,0.7832,0.9644940000000001,no,
5468,XLOC_005304,XLOC_005304,PSE1,XIII:888951-892221,NI,I,NOTEST,8.164819999999999,8.404539999999999,0.0417485,0.0,1.0,1.0,no,
5469,XLOC_005305,XLOC_005305,NIP1,XIII:892987-895426,NI,I,NOTEST,5.04709,4.60281,-0.132935,0.0,1.0,1.0,no,
5470,XLOC_005306,XLOC_005306,YMR310C,XIII:895715-896669,NI,I,OK,16.3694,12.8879,-0.344979,-0.406271,0.56405,0.9021299999999999,no,
5471,XLOC_005307,XLOC_005307,GLC8,XIII:896913-897603,NI,I,OK,39.733000000000004,49.2621,0.310143,0.552259,0.5476,0.900739,no,
5472,XLOC_005308,XLOC_005308,TGL3,XIII:899378-901307,NI,I,OK,18.2895,9.14986,-0.999194,-1.48991,0.04165,0.471105,no,
5473,XLOC_005309,XLOC_005309,DIA1,XIII:904285-905973,NI,I,OK,20.2357,29.7565,0.556304,0.336706,0.6195,0.9282370000000001,no,
5474,XLOC_005310,XLOC_005310,YMR316C-A,XIII:904285-905973,NI,I,OK,30.8752,18.7588,-0.71888,-0.28463099999999997,0.74975,0.95793,no,
5475,XLOC_005311,XLOC_005311,YMR316C-B,XIII:907320-910786,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5476,XLOC_005312,XLOC_005312,ADH6,XIII:911060-912143,NI,I,OK,21.0997,44.9442,1.09091,1.6604700000000001,0.0322,0.41716899999999996,no,
5477,XLOC_005313,XLOC_005313,FET4,XIII:912879-914538,NI,I,OK,41.2488,59.748999999999995,0.534563,0.9691719999999999,0.1772,0.739217,no,
5478,XLOC_005314,XLOC_005314,YMR321C,XIII:917578-917896,NI,I,OK,0.0,16.2546,inf,,0.03225,0.41716899999999996,no,
5479,XLOC_005315,XLOC_005315,SNO4,XIII:918365-919079,NI,I,NOTEST,0.0,2.96644,inf,0.0,1.0,1.0,no,
5480,XLOC_005316,XLOC_005316,YMR324C,XIII:922201-922444,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5481,XLOC_005317,XLOC_005317,YMR326C,XIII:923493-923802,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5482,XLOC_005318,XLOC_005318,-,XIII:480849-482018,NI,I,OK,18.1807,13.5451,-0.42463900000000004,-0.566509,0.4165,0.869433,no,
5483,XLOC_005319,XLOC_005319,-,XIII:503568-504768,NI,I,OK,15.942,12.198,-0.386184,-0.49938299999999997,0.4867,0.8948389999999999,no,
5484,XLOC_005320,XLOC_005320,-,XIII:731444-732146,NI,I,OK,31.7238,23.0214,-0.462591,-0.5937100000000001,0.4086,0.865906,no,
5485,XLOC_005321,XLOC_005321,YNL339W-B,XIV:370-6098,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5486,XLOC_005322,XLOC_005322,YNL339W-A,XIV:370-6098,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5487,XLOC_005323,XLOC_005323,YNL338W,XIV:6560-6719,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5488,XLOC_005324,XLOC_005324,YNL337W,XIV:7164-7419,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5489,XLOC_005325,XLOC_005325,COS1,XIV:8329-9475,NI,I,OK,12.9587,5.79766,-1.16038,-1.14847,0.1077,0.625909,no,
5490,XLOC_005326,XLOC_005326,DDI3,XIV:10423-12129,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
5491,XLOC_005327,XLOC_005327,SNZ2,XIV:13266-14163,NI,I,NOTEST,1.61765,1.48161,-0.12673,0.0,1.0,1.0,no,
5492,XLOC_005328,XLOC_005328,THI12,XIV:14831-15854,NI,I,NOTEST,2.1925,8.46595,1.9491,0.0,1.0,1.0,no,
5493,XLOC_005329,XLOC_005329,EGT2,XIV:24047-27173,NI,I,NOTEST,3.3483199999999997,10.9395,1.7080400000000002,0.0,1.0,1.0,no,"hydrolase activity, hydrolyzing O-glycosyl compounds"
5494,XLOC_005329,XLOC_005329,EGT2,XIV:24047-27173,NI,I,NOTEST,3.3483199999999997,10.9395,1.7080400000000002,0.0,1.0,1.0,no,"hydrolase activity, acting on glycosyl bonds"
